04|PADRÃO COMERCIAL|480|0800|1200|1330|1730
05|3208690|2023-03-16T08:00:00-0300|100000001|E|001|I|PADRÃO COMERCIAL|Ponto inserido manualmente
05|3208690|2023-03-16T12:20:00-0300|100000001|S|002|I|PADRÃO COMERCIAL|Ponto inserido manualmente
05|3208690|2023-03-16T13:30:00-0300|100000001|E|003|I|PADRÃO COMERCIAL|Ponto inserido manualmente
05|3208690|2023-03-16T17:35:00-0300|100000001|S|004|I|PADRÃO COMERCIAL|Ponto inserido manualmente
05|3208690|2023-03-17T07:40:00-0300|100000001|E|001|I|PADRÃO COMERCIAL|Ponto inserido manualmente
05|3208690|2023-03-17T12:00:00-0300|100000001|S|002|I|PADRÃO COMERCIAL|Ponto inserido manualmente
05|3208690|2023-03-17T13:30:00-0300|100000001|E|003|I|PADRÃO COMERCIAL|Ponto inserido manualmente
05|3208690|2023-03-17T17:23:55-0300|100000001|S|004|O|PADRÃO COMERCIAL|
05|3208690|2023-03-18T07:50:00-0300|100000001|E|001|I|PADRÃO COMERCIAL|Ponto inserido manualmente
